representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,mvm,mos,psnr,ssim,msssim,vqm,strred,vmaf,ssimplus
0,5.0,395.576,1.0,35.72,25,1920,1080,0,0.017,63.652,39.588,0.983,0.982,0.436,19.866,59.343,87.0
0,0.0,448.032,1.0,31.6,25,1920,1080,0,0.022,63.652,40.508,0.987,0.985,0.38,15.117,66.898,88.4
0,0.0,454.2,1.0,29.92,25,1920,1080,0,0.022,63.652,40.638,0.988,0.986,0.352,10.935,70.767,89.28
0,0.0,430.168,1.0,35.56,25,1920,1080,0,0.016,63.652,40.789,0.988,0.986,0.348,9.91,70.905,89.72
0,0.0,537.856,1.0,36.44,25,1920,1080,0,0.016,63.652,40.823,0.988,0.986,0.344,10.072,70.901,90.0
0,0.0,424.456,1.0,36.28,25,1920,1080,0,0.016,63.652,40.943,0.988,0.986,0.355,9.325,71.125,89.96
0,0.0,428.544,1.0,37.68,25,1920,1080,0,0.016,63.652,40.915,0.989,0.987,0.338,9.804,73.229,90.0
0,0.0,452.36,1.0,37.0,25,1920,1080,0,0.017,63.652,40.982,0.989,0.987,0.333,8.856,72.905,90.04
0,0.0,493.072,1.0,35.96,25,1920,1080,0,0.026,63.652,41.224,0.989,0.987,0.316,13.591,72.667,90.2
0,0.0,653.728,1.0,37.32,25,1920,1080,0,0.023,63.652,41.152,0.989,0.987,0.322,10.009,74.266,90.0
