representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,mvm,mos,psnr,ssim,msssim,vqm,strred,vmaf,ssimplus
0,0.0,160.64,1.0,32.44,25,1920,1080,0,0.026,65.652,44.332,0.996,0.993,0.027,26.116,76.115,94.32
0,0.0,346.208,1.0,26.68,25,1920,1080,0,0.023,65.652,45.108,0.997,0.995,0.03,4.333,87.781,94.32
0,0.0,505.984,1.0,24.88,25,1920,1080,0,0.028,65.652,44.725,0.997,0.996,0.025,2.628,89.702,94.72
0,0.0,416.68,1.0,25.08,25,1920,1080,0,0.026,65.652,45.054,0.998,0.996,0.026,2.012,91.367,95.24
0,0.0,654.68,1.0,24.96,25,1920,1080,0,0.029,65.652,43.874,0.997,0.996,0.038,1.927,88.104,91.4
0,0.0,491.584,1.0,23.64,25,1920,1080,0,0.028,65.652,41.46,0.992,0.99,0.061,5.465,82.473,76.68
0,0.0,536.6,1.0,24.4,25,1920,1080,0,0.028,65.652,41.449,0.993,0.992,0.096,4.496,85.577,77.76
0,0.0,730.112,1.0,24.16,25,1920,1080,0,0.028,65.652,40.442,0.996,0.995,0.072,4.329,85.487,83.48
0,0.0,514.624,1.0,23.32,25,1920,1080,0,0.028,65.652,41.5,0.994,0.993,0.053,4.21,83.258,81.88
0,0.0,544.928,1.0,26.36,25,1920,1080,0,0.028,65.652,42.263,0.994,0.992,0.04,3.849,84.736,84.6
